seller_id,seller_city,seller_state,total_orders,total_transaction_revenue,total_freight_value,total_payment_value,average_order_value,average_review_score,first_order_month,last_order_month,active_months,total_products_sold,processing_time_days,total_subscription_fee,length,recency,frequency,monetary,review,time_process,cluster
77530e9772f57a62c906e1c21538ab82,curitiba,PR,14.0,8056.92,8192.08,80567.84,100.0,5.0,2016-10,2018-08,21,7,1.5655324074074075,963.9,23.0,1.0,14.0,82161.31,4.0948717948717945,2.9216319444444445,Potensial Seller
77714512e8d4dda9c234da8e3faf16e4,guarulhos,SP,2.0,59.05,105.58,590.64,40.9,4.0,2018-07,2018-08,2,2,1.6641319444444445,91.8,2.0,1.0,2.0,590.64,4.0,2.8119560185185186,Regular Seller
777a0c55737f34ffeb78010f7542ab41,sao paulo,SP,2.0,45.07,68.08,450.63,76.95,5.0,2018-07,2018-08,2,1,0.8582407407407407,91.8,3.0,1.0,2.0,528.33,4.333333333333333,1.8747800925925928,Regular Seller
778323240ce2830d68aab11794e00bfb,sao paulo,SP,1.0,24.25,52.45,242.43,49.99,4.0,2018-06,2018-07,2,1,2.0594791666666667,91.8,2.0,2.0,1.0,242.43,4.333333333333333,0.6623842592592593,Regular Seller
77a515caa36327151d1cc6c32a9f00e1,diadema,SP,4.0,245.36,379.18,2453.6800000000003,79.9,5.0,2018-02,2018-08,6,1,1.0709953703703703,275.4,7.0,1.0,4.0,2613.58,4.423076923076923,0.1487037037037037,Regular Seller
77e4abfd739aed9c46480f90f81c0eb4,brasilia,DF,2.0,426.96,355.21999999999997,4269.51,130.0,5.0,2018-01,2018-08,8,2,1.9225578703703703,367.2,8.0,1.0,2.0,4269.51,4.777777777777778,14.37111111111111,Regular Seller
77fccaae319668a8ab6cd0fd16aec48c,campos dos goytacazes,RJ,5.0,151.15,192.59,1511.59,109.0,5.0,2018-05,2018-07,2,1,0.6869502314814815,91.8,4.0,1.0,3.0,2265.29,4.333333333333333,-1.0359027777777778,Regular Seller
7813ea3ebd9411dc600b4dd01f7a97b9,osasco,SP,1.0,174.6,155.67,1745.99,169.0,5.0,2017-08,2018-06,5,1,1.8583854166666667,229.5,11.0,3.0,1.0,1745.99,3.8,3.958252314814815,Regular Seller
7816cd9c5b1238e320545f5bf7eb80e8,araraquara,SP,1.0,51.18,22.76,511.76,489.0,4.0,2018-05,2018-05,1,1,0.5896180555555556,45.9,1.0,4.0,1.0,511.76,4.0,0.4135416666666666,Regular Seller
781a66c0d89e30814d49fe8b5e14cd07,campinas,SP,1.0,13.63,21.3,136.3,115.0,1.0,2017-11,2017-11,1,1,14.122997685185185,45.9,1.0,10.0,1.0,136.3,1.0,3.223703703703704,Regular Seller
782f78b632a43875dd5b53e3e49c9564,campinas,SP,1.0,25.92,32.22,259.12,48.67,5.0,2017-06,2017-06,1,2,2.95443287037037,45.9,1.0,15.0,1.0,259.12,5.0,3.223703703703704,Regular Seller
784ba75dd9d20200c4caed3d7a77141a,sao paulo,SP,2.0,918.08,615.12,9180.46,27.99,4.0,2017-03,2017-12,9,3,5.360532407407407,413.09999999999997,10.0,9.0,2.0,9180.46,3.869565217391304,0.8226157407407407,Regular Seller
78744a20ee2f80ba64f6804c25def2b8,recife,PE,1.0,306.88,353.85,3068.85,499.0,5.0,2017-09,2018-08,5,1,4.340914351851852,229.5,12.0,1.0,1.0,3068.85,4.166666666666667,6.814537037037037,Regular Seller
78813699ffac347fe27dba345a5f1551,bento goncalves,RS,1.0,20.05,96.24,200.54000000000002,152.42,5.0,2018-06,2018-06,1,1,0.7098032407407407,45.9,1.0,3.0,1.0,200.54,5.0,0.8570601851851852,Regular Seller
788e857f317e53de488d393e65a80f45,sao paulo,SP,3.0,139.52,184.95000000000002,1394.95,110.0,5.0,2018-05,2018-08,3,1,1.0270949074074074,137.7,4.0,1.0,3.0,1394.95,4.909090909090909,6.834710648148148,Regular Seller
788f22bafdd7ab0e1e79f19db72f16a4,sao paulo,SP,1.0,6.36,7.65,63.55,55.9,4.0,2018-08,2018-08,1,1,0.6636921296296296,45.9,1.0,1.0,2.0,152.04,4.5,1.8458333333333328,Regular Seller
78a4d36f65a019172c6154468831a69f,bauru,SP,2.0,176.89,223.4,1768.9,228.0,5.0,2017-10,2017-12,3,1,1.1940046296296296,137.7,3.0,9.0,2.0,1768.9,4.285714285714286,6.693321759259259,Regular Seller
78ba5933c21686d1c2f64669c8c459e7,mogi das cruzes,SP,1.0,32.81,87.69,328.03,105.9,4.0,2017-03,2017-05,2,1,3.062337962962963,91.8,3.0,16.0,1.0,328.03,4.444444444444445,6.263796296296296,Regular Seller
78c99c6dff4eeae5be99bf635ed21e3f,marilia,SP,4.0,382.15,664.89,3821.22,50.0,5.0,2017-02,2017-08,7,3,1.6690740740740742,321.3,7.0,13.0,4.0,3821.22,4.333333333333333,3.8750578703703695,Regular Seller
78ef7e885d17f35e2382a47aae8b8cce,santa cruz do sul,RS,1.0,45.349999999999994,65.44,453.44,159.0,5.0,2017-02,2017-07,3,1,4.9017939814814815,137.7,6.0,14.0,1.0,453.44,4.666666666666667,0.0499884259259259,Regular Seller
7901646fdd36a55f564ffaf2dbccaaf7,rio de janeiro,RJ,1.0,1612.99,621.75,16130.32,465.52,5.0,2017-03,2018-08,12,3,1.726539351851852,550.8,18.0,1.0,1.0,16130.32,4.444444444444445,0.0499884259259259,Regular Seller
791cfcfe22fe4a771ece27f90017da92,ribeirao preto,SP,1.0,31.6,17.85,315.98,298.13,1.0,2017-06,2017-06,1,1,5.7728472222222225,45.9,1.0,15.0,1.0,315.98,1.0,2.0013541666666668,Regular Seller
79565f7d5603b24ddf07ade262547f2f,araraquara,SP,2.0,44.4,98.11,444.11,34.0,5.0,2017-02,2017-05,3,1,0.28443287037037035,137.7,4.0,16.0,2.0,444.11,4.428571428571429,3.2138773148148148,Regular Seller
7957cac1a02f45d0a4a7e45626382ec2,curitiba,PR,1.0,36.46,21.64,364.64,343.0,4.0,2017-09,2017-09,1,1,19.11923611111111,45.9,1.0,12.0,1.0,364.64,4.0,3.0353819444444445,Regular Seller
7963e546f34e098b578f9ad102494601,sao paulo,SP,1.0,8.22,21.23,82.22,60.99,5.0,2017-11,2017-11,1,1,0.4625925925925926,45.9,1.0,10.0,1.0,82.22,5.0,0.428761574074074,Regular Seller
7994081388d55b9cf976c050653dd359,sao paulo,SP,1.0,13.46,14.6,134.6,120.0,5.0,2017-02,2017-02,1,1,4.891805555555556,45.9,1.0,19.0,1.0,134.6,5.0,4.069282407407408,Regular Seller
7994b065a7ffb14e71c6312cf87b9de2,cariacica / es,ES,1.0,85.15,161.13,851.4200000000001,52.4,5.0,2018-06,2018-08,3,2,3.1743750000000004,137.7,3.0,1.0,1.0,851.4200000000001,5.0,0.8814930555555556,Regular Seller
79a679c36c08d606b3fd47ead9de109b,sao paulo,SP,1.0,358.58,137.22,3585.8,170.0,4.0,2018-03,2018-05,3,4,3.2516319444444446,137.7,3.0,4.0,1.0,3585.8,2.7142857142857144,0.8814930555555556,Regular Seller
79b93a308a97792cf53ac75f46da00b5,rio de janeiro,RJ,1.0,11.6,16.14,116.04,99.9,5.0,2017-07,2017-07,1,1,3.1723032407407405,45.9,1.0,14.0,1.0,116.04,5.0,0.3238773148148148,Regular Seller
79ebd9a61bac3eaf882805ed4ecfa12a,cascavel,PR,12.0,2051.34,4001.38,20512.86,119.9,4.5,2017-10,2018-08,11,3,5.2461168981481485,504.9,11.0,1.0,12.0,20627.1,4.0,5.904259259259259,Potensial Seller
79ed755314cfe6df0daef2c6cd3022cd,rio claro,SP,2.0,431.32,443.28000000000003,4313.1,154.9,5.0,2017-02,2018-08,9,2,0.9629340277777777,413.09999999999997,19.0,1.0,2.0,4313.1,4.708333333333333,5.904259259259259,Regular Seller
7a241947449cc45dbfda4f9d0798d9d0,jacutinga,MG,3.0,2244.48,1934.74,22445.04,129.0,5.0,2017-03,2018-08,16,9,1.3629976851851853,734.4,18.0,1.0,3.0,22562.78,3.823529411764706,0.1158680555555555,Regular Seller
7a2d2949aea47fab95fd98d6c9f618b1,curitiba,PR,1.0,237.69,211.24,2377.07,110.0,4.0,2017-02,2018-06,9,2,1.6682581018518519,413.09999999999997,17.0,3.0,1.0,2377.07,4.25,6.270636574074074,Regular Seller
7a425d299613df3e613bcf9d2eaf5c49,rio de janeiro,RJ,2.0,150.54,314.21999999999997,1505.47,50.0,5.0,2017-11,2018-08,7,1,0.9316782407407408,321.3,10.0,1.0,2.0,1505.47,4.157894736842105,2.2138773148148148,Regular Seller
7a67c85e85bb2ce8582c35f2203ad736,sao paulo,SP,56.0,16351.22,21149.7,163514.89,118.99,5.0,2017-01,2018-08,20,4,1.101863425925926,918.0,20.0,1.0,56.0,165095.43,4.254364089775561,0.3037037037037037,High-Value Seller
7a704e63bb29c446869efde5d57524c8,francisco beltrao,PR,1.0,10.99,15.41,109.9,94.49,5.0,2018-01,2018-01,1,1,1.1256481481481482,45.9,1.0,8.0,1.0,109.9,5.0,0.866087962962963,Regular Seller
7a91bf945c6fae0779f1c61ce97fe45c,mesquita,RJ,1.0,69.97,83.64,699.77,169.9,5.0,2017-07,2017-09,3,1,8.326574074074074,137.7,3.0,12.0,1.0,699.77,4.6,0.866087962962963,Regular Seller
7a9c12e235c36247c3c81f50d6ea9cea,sao caetano do sul,SP,2.0,109.97,141.33,1099.59,164.98,5.0,2017-04,2017-05,2,1,3.2182870370370367,91.8,2.0,16.0,2.0,1099.59,4.666666666666667,1.1234606481481482,Regular Seller
7aa4334be125fcdd2ba64b3180029f14,laranjal paulista,SP,21.0,2406.13,4554.29,24061.43,70.97,5.0,2017-03,2017-12,10,3,4.083443287037037,459.0,10.0,9.0,21.0,24061.43,4.084677419354839,1.1234606481481482,Potensial Seller
7aa538dd6e114e503a2e6154ea352253,catanduva,SP,1.0,111.86,101.92,1118.6,102.9,5.0,2018-04,2018-08,3,1,2.820358796296296,137.7,5.0,1.0,1.0,1118.6,4.4,0.9714236111111112,Regular Seller
7ab0dd5487bab2dc835337b244f689fb,sao jose do rio preto,SP,1.0,2.35,10.96,23.46,12.5,5.0,2017-04,2017-04,1,1,0.822962962962963,45.9,1.0,17.0,1.0,23.46,5.0,0.9119097222222222,Regular Seller
7ad32824caee82087b3e2e5f33b1bf32,ibitinga,SP,17.0,3321.7,3369.72,33216.9,89.0,4.0,2018-01,2018-08,8,6,1.031875,367.2,8.0,1.0,18.0,34316.92,3.798882681564246,0.9119097222222222,Potensial Seller
7ad41305e96a6cab8294cd65891e9a86,rio bonito,SP,2.0,23.759999999999998,57.6,237.6,90.0,5.0,2018-06,2018-06,1,1,2.4781192129629632,45.9,1.0,3.0,2.0,237.6,5.0,8.820127314814815,Regular Seller
7adbd3210a7b3cc2235e225eef33574d,sao paulo,SP,2.0,15.120000000000001,45.81999999999999,151.22,52.7,5.0,2018-08,2018-08,1,1,1.5991319444444443,45.9,2.0,1.0,1.0,204.86,4.666666666666667,8.942222222222222,Regular Seller
7ade73f1b9b4e965f9009a4c3a7e2c15,bauru,SP,5.0,242.24,482.23,2422.71,79.9,5.0,2018-04,2018-08,5,2,2.2074594907407405,229.5,5.0,1.0,5.0,2422.71,4.8,0.3562962962962963,Regular Seller
7b07b3c7487f0ea825fc6df75abd658b,sao paulo,SP,4.0,1133.52,1317.87,11334.81,76.8,5.0,2017-01,2018-08,19,2,1.39203125,872.1,20.0,1.0,4.0,11334.81,4.408163265306122,1.2169907407407408,Regular Seller
7b0df942f46435babab05d49b744b2c4,braganca paulista,SP,2.0,2130.81,681.17,21307.79,397.79,5.0,2017-02,2018-06,14,1,1.0407175925925927,642.6,17.0,3.0,2.0,21307.79,4.424242424242424,1.2169907407407408,Regular Seller
7b1222c3624aa89b9558b50a2594188c,sao jose do rio preto,SP,2.0,1056.12,457.57,10561.09,394.99,5.0,2017-02,2018-06,11,1,4.24734375,504.9,17.0,3.0,2.0,10561.09,4.454545454545454,1.018541666666667,Regular Seller
7b3447b497e55af8c15fc7bd89d7b81a,sao paulo,SP,1.0,7.07,20.75,70.65,49.9,5.0,2017-11,2017-11,1,1,9.89454861111111,45.9,1.0,10.0,1.0,70.65,5.0,1.686724537037037,Regular Seller
7b3f6ce5c6c22e9b96e7581ebf0df6e1,tambau,SP,1.0,4.25,12.69,42.49,29.8,3.0,2017-12,2017-12,1,1,3.6839930555555553,45.9,1.0,9.0,1.0,42.49,3.0,2.092372685185185,Regular Seller
7b7ed56ae755e2880f2b69632e839c1e,goiania,GO,5.0,45.65,135.1,456.6,33.9,5.0,2018-08,2018-08,1,1,1.0712847222222222,45.9,1.0,1.0,5.0,456.6,4.2,1.4817592592592592,Regular Seller
7b7f91e98f8c6def45a1407923304402,osasco,SP,2.0,113.84,203.01999999999998,1138.4099999999999,24.89,5.0,2018-04,2018-07,4,4,4.815561342592593,183.6,4.0,2.0,2.0,1138.41,3.5,1.803136574074074,Regular Seller
7b8e8ec35bad4b0ef7e3963650b0a87b,tubarao,SC,1.0,261.62,372.02,2616.3,659.8,5.0,2018-04,2018-07,3,1,0.5838888888888889,137.7,4.0,2.0,1.0,2616.3,4.8,2.925949074074074,Regular Seller
7b98de631987e26dd6d803490c43a13c,loanda,PR,2.0,77.87,144.43,778.63,71.9,5.0,2018-05,2018-08,4,1,1.7128645833333334,183.6,4.0,1.0,2.0,778.63,4.625,2.925949074074074,Regular Seller
7bac63f6603d382cc8d0832eb6c100a8,sao paulo,SP,2.0,793.37,395.67,7933.56,394.99,4.0,2017-11,2018-08,7,1,1.6390162037037037,321.3,10.0,1.0,2.0,7933.56,4.047619047619048,2.925949074074074,Regular Seller
7bb8fac2913a6064ec412e583c6d8b4d,bauru,SP,1.0,12.55,16.52,125.52,109.0,5.0,2018-02,2018-02,1,1,0.42520833333333335,45.9,1.0,7.0,1.0,125.52,5.0,0.5967708333333334,Regular Seller
7bcd7c5f8631701474db233ccf1c094b,sao paulo,SP,2.0,55.1,132.04,551.04,37.0,5.0,2017-04,2017-08,4,1,5.413072916666667,183.6,5.0,13.0,2.0,551.04,4.375,0.5967708333333334,Regular Seller
7c1fea10b5b006671d608b1d7c446ec4,boituva,SP,2.0,90.17999999999999,224.15,901.67,29.9,4.0,2017-10,2018-06,7,3,1.719681712962963,321.3,9.0,3.0,2.0,901.67,4.0,0.2664236111111111,Regular Seller
7c4402417d51474d4d0cda9557340e40,sao caetano do sul,SP,1.0,14.76,27.69,147.59,119.9,5.0,2017-05,2017-05,1,1,1.8814351851851852,45.9,1.0,16.0,1.0,147.59,5.0,6.890740740740741,Regular Seller
7c4618c82226628831613e95e9c22f44,sao roque,SP,1.0,49.1,158.31,490.90000000000003,29.99,5.0,2017-12,2018-08,7,2,1.3089351851851851,321.3,9.0,1.0,1.0,535.99,4.142857142857143,0.6570601851851852,Regular Seller
7c462184585ae80bd6e5774c62ce50f2,campinas,SP,1.0,15.52,17.64,155.28,30.0,3.0,2018-05,2018-05,1,2,14.015810185185185,45.9,1.0,4.0,1.0,155.28,3.0,1.4536574074074071,Regular Seller
7c4adcc13272c0e26fa23aac642adb7b,sao goncalo,RJ,1.0,16.560000000000002,30.630000000000003,165.63,67.5,3.0,2018-01,2018-02,2,1,1.839212962962963,91.8,2.0,7.0,1.0,165.63,3.0,1.4536574074074071,Regular Seller
7c51de0ab286204ce75ff42bf7c10d92,picarras,SC,2.0,90.87,149.64,908.64,208.5,4.5,2018-07,2018-08,2,1,0.9607118055555555,91.8,2.0,1.0,2.0,908.64,4.5,0.7932291666666667,Regular Seller
7c5b05cbdb5542049f38d90d7815b97d,sao paulo,SP,5.0,129.11,260.18,1290.8999999999999,44.99,5.0,2018-04,2018-07,4,2,0.758449074074074,183.6,4.0,2.0,5.0,1628.34,4.565217391304348,3.769212962962963,Regular Seller
7c67e1448b00f6e969d365cea6b010ab,itaquaquecetuba,SP,48.0,50519.87,53212.44,505195.81,136.99,4.0,2017-01,2018-08,20,11,10.987916666666667,918.0,20.0,1.0,48.0,505195.81,3.3868255080588647,2.3899537037037035,High-Value Seller
7c9130f5f3729edd32aa059141d92484,garca,SP,1.0,29.49,67.15,294.96999999999997,31.5,4.0,2018-06,2018-08,2,2,1.1249652777777779,91.8,3.0,1.0,1.0,294.97,3.75,5.715486111111111,Regular Seller
7caa63f175b1cecbfaadd8b5ab9998c7,sao paulo,SP,1.0,5.7,7.74,56.95,19.9,1.0,2018-01,2018-01,1,1,1.0652777777777778,45.9,1.0,8.0,1.0,56.95,1.0,5.715486111111111,Regular Seller
7cb946b1ad19faebe28c3e86c2794ec3,sete lagoas,MG,1.0,4.01,15.1,40.1,25.0,5.0,2017-11,2017-11,1,1,0.6916898148148148,45.9,1.0,10.0,1.0,40.1,5.0,0.3416087962962963,Regular Seller
7cf4ea70955b00d6b3c22542598e2715,sao paulo,SP,1.0,20.48,14.91,204.81,189.9,5.0,2018-07,2018-07,1,1,0.3630324074074074,45.9,,,,,,,
7d13fca15225358621be4086e1eb0964,ribeirao preto,SP,78.0,12547.63,8603.77,125476.83,144.0,5.0,2018-02,2018-08,7,5,3.092934027777778,321.3,7.0,1.0,79.0,127341.17,4.013675213675214,0.4543518518518518,High-Value Seller
7d294cf9a6a69dc6a0c3e540fff0e039,barra velha,SC,1.0,45.15,238.79,451.38,51.45,5.0,2018-05,2018-08,4,1,1.6164814814814814,183.6,4.0,1.0,1.0,451.38,4.571428571428571,0.6499074074074074,Regular Seller
7d456afc660226829370f3173d14520c,mogi das cruzes,SP,3.0,2410.43,1466.31,24105.17,70.0,5.0,2016-10,2018-08,15,7,1.1496064814814815,688.5,23.0,1.0,3.0,24278.43,4.282608695652174,21.00608796296296,Regular Seller
7d484ca289afaac6bf5fc6a1e96d2226,campo grande,MS,2.0,24.840000000000003,65.22,248.42000000000002,91.6,4.0,2018-08,2018-08,1,1,2.042181712962963,45.9,1.0,1.0,2.0,248.42,4.0,2.262488425925926,Regular Seller
7d76b645482be4a332374e8223836592,sao paulo,SP,12.0,712.08,2601.7,7120.08,19.9,4.0,2017-07,2018-08,14,2,3.1575694444444444,642.6,14.0,1.0,12.0,7156.77,3.953125,2.1901041666666665,Potensial Seller
7d7866a99a8656a42c7ff6352a433410,sao paulo,SP,2.0,14.18,42.96,141.85,23.7,4.5,2018-07,2018-08,2,1,0.4550694444444444,91.8,2.0,1.0,2.0,207.38,4.4,2.246377314814815,Regular Seller
7d7d2b7a51328016102d4528c411d630,ibitinga,SP,2.0,131.17000000000002,160.71,1311.78,140.0,5.0,2018-04,2018-08,3,2,2.0377488425925927,137.7,5.0,1.0,2.0,1384.02,4.142857142857143,1.890462962962963,Regular Seller
7d81e74a4755b552267cd5e081563028,sao paulo,SP,1.0,4.0,7.49,39.99,32.5,4.0,2018-08,2018-08,1,1,0.8587847222222222,45.9,1.0,1.0,1.0,39.99,4.0,0.2709375,Regular Seller
7d948535954aaf8c5d39db007f74372e,guaruja,SP,1.0,23.77,43.8,237.8,49.0,4.0,2017-07,2018-04,4,1,1.354849537037037,183.6,10.0,5.0,1.0,237.8,3.75,0.7235648148148148,Regular Seller
7daca0837f033a41a6f3428c18657533,tanabi,SP,2.0,139.72,203.09,1397.14,197.9,5.0,2018-04,2018-06,3,1,3.573576388888889,137.7,3.0,3.0,2.0,1397.14,3.75,2.526238425925926,Regular Seller
7dc8c42cc750eeafea6c85712ffee9bf,sao paulo,SP,2.0,1107.49,1211.31,11074.82,119.0,5.0,2016-10,2018-08,15,4,1.8978530092592591,688.5,23.0,1.0,2.0,11124.37,4.203389830508475,2.526238425925926,Regular Seller
7dc9a3355bae96dd82008b313d3a456c,dores de campos,MG,1.0,94.96,50.62,949.62,899.0,5.0,2018-06,2018-06,1,1,7.093530092592593,45.9,1.0,3.0,1.0,949.62,5.0,0.8352083333333333,Regular Seller
7ddcbb64b5bc1ef36ca8c151f6ec77df,sao paulo,SP,26.0,6306.05,8028.389999999999,63058.63,154.99,5.0,2017-07,2018-06,12,3,1.793883101851852,550.8,12.0,3.0,26.0,64097.64,3.946175637393768,3.881342592592592,Potensial Seller
7dea6f73af847b42cc3985bd620f994d,cascavel,PR,2.0,38.019999999999996,56.17,380.17,162.0,4.0,2018-08,2018-08,1,1,1.8912268518518518,45.9,1.0,1.0,2.0,380.17,4.0,1.7200578703703704,Regular Seller
7df1fc11cc5cbc518b39faa60cf5d67c,campo grande,MS,1.0,117.19,134.36,1171.96,185.9,5.0,2018-04,2018-07,4,1,2.292523148148148,183.6,4.0,2.0,1.0,1171.96,4.2,5.710543981481481,Regular Seller
7e1fb0a3ebfb01ffb3a7dae98bf3238d,franca,SP,8.0,3342.18,2880.33,33421.28,150.0,5.0,2017-02,2018-08,19,4,0.9491550925925926,872.1,19.0,1.0,8.0,33421.28,4.159763313609467,27.420069444444444,Regular Seller
7e26c750b4cb9f6766f58265ff9ebe95,belo horizonte,MG,2.0,225.19,388.88,2252.2799999999997,49.8,5.0,2017-02,2017-10,9,2,2.0635185185185185,413.09999999999997,9.0,11.0,2.0,2252.28,4.407407407407407,4.145069444444444,Regular Seller
7e3f87d16fb353f408d467e74fbd8014,sao paulo,SP,6.0,641.51,1427.97,6415.22,42.894999999999996,5.0,2017-06,2018-08,15,2,1.5092881944444443,688.5,15.0,1.0,6.0,6415.22,4.127659574468085,2.4290046296296297,Regular Seller
7e79d65b5c6f1f544b7daea036acf720,sao caetano do sul,SP,1.0,57.98,62.09,579.89,99.0,4.5,2017-06,2017-10,4,1,2.231759259259259,183.6,5.0,11.0,1.0,579.89,4.5,0.1206944444444444,Regular Seller
7e93a43ef30c4f03f38b393420bc753a,barueri,SP,15.0,17064.72,6089.72,170646.45,410.925,5.0,2016-10,2018-07,20,2,1.2821585648148148,918.0,22.0,2.0,15.0,173786.87,4.363363363363363,0.1206944444444444,Potensial Seller
7ea5bfa6c340f58f8e71fc1f0412b0d6,belo horizonte,MG,9.0,1343.05,1687.78,13429.75,115.0,5.0,2017-11,2018-08,10,3,1.8567361111111111,459.0,,,,,,,
7ecd59e5e20407131822c1a68ac59c1f,brasilia,DF,2.0,323.18,604.73,3231.68,49.99,5.0,2017-11,2018-08,10,4,7.434074074074074,459.0,10.0,1.0,2.0,3231.68,4.466666666666667,3.0525,Regular Seller
7ecef8194babfec876ca720714327841,campinas,SP,1.0,118.95,139.18,1189.48,47.95,4.0,2017-10,2018-07,5,2,1.0107638888888888,229.5,10.0,2.0,1.0,1189.48,4.2,10.303784722222222,Regular Seller
7f02656561b680def9986c0795a8a080,sao paulo,SP,1.0,5.39,11.85,53.85,42.0,5.0,2017-08,2017-08,1,1,3.5836574074074075,45.9,1.0,13.0,1.0,53.85,5.0,4.8424652777777775,Regular Seller
7f152321c60a266edc53af1925ef96c1,criciuma,SC,2.0,475.68,552.12,4756.93,159.99,5.0,2017-08,2018-08,10,2,1.980619212962963,459.0,13.0,1.0,2.0,4756.93,3.8,2.6057060185185184,Regular Seller
7f2617c58d5d06806987308b45654351,sao paulo,SP,1.0,431.21999999999997,326.47,4312.69,149.9,4.0,2017-04,2018-06,12,2,1.9567592592592593,550.8,15.0,3.0,1.0,4312.69,3.869565217391304,2.772418981481481,Regular Seller
7f35f9daf223da737b78738fbae4d977,valinhos,SP,2.0,35.29,101.01,353.01,60.0,5.0,2018-06,2018-07,2,1,0.8554050925925926,91.8,2.0,2.0,2.0,353.01,4.0,0.9540162037037035,Regular Seller
7f40d06aa0b5f1aa4f41af8c0480e2ef,rio claro,SP,6.0,143.57,125.67999999999999,1435.62,244.99,5.0,2018-08,2018-08,1,1,0.7883275462962962,45.9,1.0,1.0,6.0,1435.62,4.833333333333333,0.9540162037037035,Regular Seller
7f5e4d5efad7e44b91115dd1decb65f3,jacarei / sao paulo,SP,1.0,97.36,77.42,973.8000000000001,15.0,5.0,2018-05,2018-07,2,6,0.5073263888888889,91.8,3.0,2.0,1.0,973.8,5.0,1.0173379629629629,Regular Seller
7f7b8245c336066a1f9933c359f11d77,mogi mirim,SP,7.0,319.34,528.27,3193.08,49.99,5.0,2018-04,2018-08,5,3,2.5219791666666667,229.5,5.0,1.0,7.0,3249.67,4.558139534883721,1.0173379629629629,Regular Seller
7fc87cc3e89b3d1d5cabdca32f8485aa,guarulhos,SP,3.0,283.59000000000003,681.92,2835.82,159.9,4.5,2018-05,2018-08,4,1,15.207476851851851,183.6,4.0,1.0,3.0,2835.82,3.571428571428572,2.9407407407407407,Regular Seller
7fdb0720c8d7c9075538b365dc8c3a22,toledo,PR,2.0,316.40999999999997,484.31,3164.16,181.0,2.0,2018-04,2018-07,4,3,2.981869212962963,183.6,4.0,2.0,2.0,3164.16,2.4,2.9407407407407407,Regular Seller
7fe21dd00d2f4943ae09525efa2fd674,rio de janeiro,RJ,1.0,18.9,19.21,189.01,84.9,5.0,2017-04,2017-07,2,1,3.2961631944444445,91.8,4.0,14.0,1.0,189.01,5.0,1.4265162037037038,Regular Seller
7ff588a03c2aeae4fbd23f9ae64b760d,guarulhos,SP,3.0,172.06,178.82,1720.66,56.54,5.0,2018-06,2018-08,3,2,0.6068055555555556,137.7,3.0,1.0,4.0,2063.42,4.555555555555555,1.0302430555555555,Regular Seller
800214c63934acd05d47e84214db8ba8,jaragua do sul,SC,1.0,25.04,67.64,250.41,69.9,5.0,2017-03,2017-05,3,1,1.4985127314814815,137.7,3.0,16.0,1.0,250.41,5.0,2.189583333333333,Regular Seller
804287717b9156fb7a787acd9af4fac1,maringa,PR,1.0,3.39,15.1,33.9,18.8,5.0,2017-06,2017-06,1,1,5.120127314814815,45.9,1.0,15.0,1.0,33.9,5.0,0.3908680555555555,Regular Seller
8060d731897e33b5c5ae575ce1e209e1,blumenau,SP,2.0,23.28,73.22,232.82,39.9,5.0,2018-05,2018-07,2,1,2.294189814814815,91.8,3.0,2.0,2.0,290.95,4.8,0.3908680555555555,Regular Seller
808d4348b916efa08e766ebad39f61eb,sao paulo,SP,9.0,89.73,247.3,897.41,21.9,5.0,2018-07,2018-08,2,1,1.1852314814814815,91.8,2.0,1.0,10.0,981.54,4.428571428571429,0.7930555555555555,Potensial Seller
8090490573c6c0aa343a7231ebcb8c86,sao paulo - sp,SP,2.0,417.36,420.45,4173.4,149.9,5.0,2017-09,2018-08,10,1,0.8957175925925925,459.0,12.0,1.0,2.0,4298.03,4.074074074074074,4.1084606481481485,Regular Seller
809413606dbfe5deefd2db646693ef67,sao paulo,SP,1.0,45.1,50.37,450.95,35.76,4.0,2017-11,2018-05,3,2,1.3816435185185185,137.7,7.0,4.0,1.0,450.95,4.2,7.304930555555556,Regular Seller
80cfd480be3eb6d6267139f5cb793555,sao paulo,SP,1.0,12.63,26.44,126.34,99.9,4.0,2017-03,2017-03,1,1,6.089224537037037,45.9,1.0,18.0,1.0,126.34,4.0,1.6889814814814814,Regular Seller
80e6699fe29150b372a0c8a1ebf7dcc8,pinhais,PR,5.0,1400.82,2667.85,14007.74,113.0,5.0,2016-10,2018-05,18,2,1.274519675925926,826.1999999999999,20.0,4.0,5.0,14007.74,4.38,5.539826388888889,Regular Seller
80f2cf9abf6b5a0e5c612b5eea6646e6,sao jose do rio preto,SP,3.0,98.56,225.84,985.5,104.07,5.0,2018-04,2018-05,2,2,0.8605671296296297,91.8,2.0,4.0,3.0,985.5,5.0,19.91732638888889,Regular Seller
8132b9bd16876e1b0f8808d43825dd48,florianopolis,SC,1.0,9.89,21.0,98.9,77.9,5.0,2017-05,2017-05,1,1,3.624050925925926,45.9,1.0,16.0,1.0,98.9,5.0,1.4226388888888888,Regular Seller
813348c996469b40f2e028d5429d3495,jundiai,SP,14.0,1796.97,3415.31,17969.63,58.9,5.0,2017-05,2018-04,12,3,1.3112673611111112,550.8,12.0,5.0,14.0,17969.63,4.005208333333333,2.300439814814814,Potensial Seller
